DATE,HomePriceIndex,MortgageRate,UnemploymentRate,TreasuryYield,GDP,MedianIncome,CPI,HousingStarts,Population,MortgageRate_Lag1
2015-12-10,176.52700000000002,3.95,5.0,2.24,18435.137,71000.0,237.761,1146.0,321926.178,3.93
2015-12-17,176.52700000000002,3.97,5.0,2.24,18435.137,71000.0,237.761,1146.0,321926.178,3.95
2015-12-24,176.52700000000002,3.96,5.0,2.24,18435.137,71000.0,237.761,1146.0,321926.178,3.97
2015-12-31,176.52700000000002,4.01,5.0,2.24,18435.137,71000.0,237.761,1146.0,321926.178,3.96
2016-01-01,177.25099999999998,4.01,4.8,2.09,18525.933,73520.0,237.652,1092.0,322114.094,4.01
2016-01-07,177.25099999999998,3.97,4.8,2.09,18525.933,73520.0,237.652,1092.0,322114.094,4.01
2016-01-14,177.25099999999998,3.92,4.8,2.09,18525.933,73520.0,237.652,1092.0,322114.094,3.97
2016-01-21,177.25099999999998,3.81,4.8,2.09,18525.933,73520.0,237.652,1092.0,322114.094,3.92
2016-01-28,177.25099999999998,3.79,4.8,2.09,18525.933,73520.0,237.652,1092.0,322114.094,3.81
2016-02-01,177.635,3.79,4.9,1.78,18525.933,73520.0,237.336,1225.0,322277.451,3.79
2016-02-04,177.635,3.72,4.9,1.78,18525.933,73520.0,237.336,1225.0,322277.451,3.79
2016-02-11,177.635,3.65,4.9,1.78,18525.933,73520.0,237.336,1225.0,322277.451,3.72
2016-02-18,177.635,3.65,4.9,1.78,18525.933,73520.0,237.336,1225.0,322277.451,3.65
2016-02-25,177.635,3.62,4.9,1.78,18525.933,73520.0,237.336,1225.0,322277.451,3.65
2016-03-01,178.153,3.62,5.0,1.89,18525.933,73520.0,238.08,1111.0,322428.943,3.62
2016-03-03,178.153,3.64,5.0,1.89,18525.933,73520.0,238.08,1111.0,322428.943,3.62
2016-03-10,178.153,3.68,5.0,1.89,18525.933,73520.0,238.08,1111.0,322428.943,3.64
2016-03-17,178.153,3.73,5.0,1.89,18525.933,73520.0,238.08,1111.0,322428.943,3.68
2016-03-24,178.153,3.71,5.0,1.89,18525.933,73520.0,238.08,1111.0,322428.943,3.73
2016-03-31,178.153,3.71,5.0,1.89,18525.933,73520.0,238.08,1111.0,322428.943,3.71
2016-04-01,178.75400000000002,3.71,5.1,1.81,18711.702,73520.0,238.992,1163.0,322596.809,3.71
2016-04-07,178.75400000000002,3.59,5.1,1.81,18711.702,73520.0,238.992,1163.0,322596.809,3.71
2016-04-14,178.75400000000002,3.58,5.1,1.81,18711.702,73520.0,238.992,1163.0,322596.809,3.59
2016-04-21,178.75400000000002,3.59,5.1,1.81,18711.702,73520.0,238.992,1163.0,322596.809,3.58
2016-04-28,178.75400000000002,3.66,5.1,1.81,18711.702,73520.0,238.992,1163.0,322596.809,3.59
2016-05-01,179.412,3.66,4.8,1.81,18711.702,73520.0,239.557,1148.0,322773.714,3.66
2016-05-05,179.412,3.61,4.8,1.81,18711.702,73520.0,239.557,1148.0,322773.714,3.66
2016-05-12,179.412,3.57,4.8,1.81,18711.702,73520.0,239.557,1148.0,322773.714,3.61
2016-05-19,179.412,3.58,4.8,1.81,18711.702,73520.0,239.557,1148.0,322773.714,3.57
2016-05-26,179.412,3.64,4.8,1.81,18711.702,73520.0,239.557,1148.0,322773.714,3.58
2016-06-01,180.076,3.64,4.9,1.64,18711.702,73520.0,240.222,1203.0,322960.309,3.64
2016-06-02,180.076,3.66,4.9,1.64,18711.702,73520.0,240.222,1203.0,322960.309,3.64
2016-06-09,180.076,3.6,4.9,1.64,18711.702,73520.0,240.222,1203.0,322960.309,3.66
2016-06-16,180.076,3.54,4.9,1.64,18711.702,73520.0,240.222,1203.0,322960.309,3.6
2016-06-23,180.076,3.56,4.9,1.64,18711.702,73520.0,240.222,1203.0,322960.309,3.54
2016-06-30,180.076,3.48,4.9,1.64,18711.702,73520.0,240.222,1203.0,322960.309,3.56
2016-07-01,180.842,3.48,4.8,1.5,18892.639,73520.0,240.101,1239.0,323161.011,3.48
2016-07-07,180.842,3.41,4.8,1.5,18892.639,73520.0,240.101,1239.0,323161.011,3.48
2016-07-14,180.842,3.42,4.8,1.5,18892.639,73520.0,240.101,1239.0,323161.011,3.41
2016-07-21,180.842,3.45,4.8,1.5,18892.639,73520.0,240.101,1239.0,323161.011,3.42
2016-07-28,180.842,3.48,4.8,1.5,18892.639,73520.0,240.101,1239.0,323161.011,3.45
2016-08-01,181.828,3.48,4.9,1.56,18892.639,73520.0,240.545,1171.0,323369.427,3.48
2016-08-04,181.828,3.43,4.9,1.56,18892.639,73520.0,240.545,1171.0,323369.427,3.48
2016-08-11,181.828,3.45,4.9,1.56,18892.639,73520.0,240.545,1171.0,323369.427,3.43
2016-08-18,181.828,3.43,4.9,1.56,18892.639,73520.0,240.545,1171.0,323369.427,3.45
2016-08-25,181.828,3.43,4.9,1.56,18892.639,73520.0,240.545,1171.0,323369.427,3.43
2016-09-01,182.804,3.46,5.0,1.63,18892.639,73520.0,241.176,1068.0,323576.012,3.43
2016-09-08,182.804,3.44,5.0,1.63,18892.639,73520.0,241.176,1068.0,323576.012,3.46
2016-09-15,182.804,3.5,5.0,1.63,18892.639,73520.0,241.176,1068.0,323576.012,3.44
2016-09-22,182.804,3.48,5.0,1.63,18892.639,73520.0,241.176,1068.0,323576.012,3.5
2016-09-29,182.804,3.42,5.0,1.63,18892.639,73520.0,241.176,1068.0,323576.012,3.48
2016-10-01,183.733,3.42,4.9,1.76,19089.379,73520.0,241.741,1313.0,323783.987,3.42
2016-10-06,183.733,3.42,4.9,1.76,19089.379,73520.0,241.741,1313.0,323783.987,3.42
2016-10-13,183.733,3.47,4.9,1.76,19089.379,73520.0,241.741,1313.0,323783.987,3.42
2016-10-20,183.733,3.52,4.9,1.76,19089.379,73520.0,241.741,1313.0,323783.987,3.47
2016-10-27,183.733,3.47,4.9,1.76,19089.379,73520.0,241.741,1313.0,323783.987,3.52
2016-11-01,184.74200000000002,3.47,4.7,2.14,19089.379,73520.0,242.026,1140.0,323968.882,3.47
2016-11-03,184.74200000000002,3.54,4.7,2.14,19089.379,73520.0,242.026,1140.0,323968.882,3.47
2016-11-10,184.74200000000002,3.57,4.7,2.14,19089.379,73520.0,242.026,1140.0,323968.882,3.54
2016-11-17,184.74200000000002,3.94,4.7,2.14,19089.379,73520.0,242.026,1140.0,323968.882,3.57
2016-11-23,184.74200000000002,4.03,4.7,2.14,19089.379,73520.0,242.026,1140.0,323968.882,3.94
2016-12-01,185.707,4.08,4.7,2.49,19089.379,73520.0,242.637,1252.0,324135.365,4.03
2016-12-08,185.707,4.13,4.7,2.49,19089.379,73520.0,242.637,1252.0,324135.365,4.08
2016-12-15,185.707,4.16,4.7,2.49,19089.379,73520.0,242.637,1252.0,324135.365,4.13
2016-12-22,185.707,4.3,4.7,2.49,19089.379,73520.0,242.637,1252.0,324135.365,4.16
2016-12-29,185.707,4.32,4.7,2.49,19089.379,73520.0,242.637,1252.0,324135.365,4.3
2017-01-01,186.785,4.32,4.7,2.43,19280.084,74810.0,243.618,1190.0,324296.746,4.32
2017-01-05,186.785,4.2,4.7,2.43,19280.084,74810.0,243.618,1190.0,324296.746,4.32
2017-01-12,186.785,4.12,4.7,2.43,19280.084,74810.0,243.618,1190.0,324296.746,4.2
2017-01-19,186.785,4.09,4.7,2.43,19280.084,74810.0,243.618,1190.0,324296.746,4.12
2017-01-26,186.785,4.19,4.7,2.43,19280.084,74810.0,243.618,1190.0,324296.746,4.09
2017-02-01,187.308,4.19,4.6,2.42,19280.084,74810.0,244.006,1271.0,324427.384,4.19
2017-02-02,187.308,4.19,4.6,2.42,19280.084,74810.0,244.006,1271.0,324427.384,4.19
